,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,52,XRP,XRP,xrp,1522,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57703732191.0,99986541057.0,False,,3,,,,2025-02-05T15:55:00.000Z,2.506321634114789,9195039524.13102,-43.3822,-0.96204286,-4.88648024,-18.27078898,2.90917365,-0.94305572,356.0850042,144624112359.46927,4.4902,250632163411.48,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
3,825,Tether USDt,USDT,tether,115549,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,140478740215.5961,142572893899.8495,True,,4,,,,2025-02-05T15:55:00.000Z,1.0003113301598154,121891500046.38828,-25.5745,-0.0057342,-0.03262812,0.05669852,0.02932329,-0.06742406,-0.03582557,140522475484.2381,4.3611,142617281141.69,,2025-02-05T15:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-05 16:58:21.311936
4,5426,Solana,SOL,solana,837,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,487048900.9315491,593388460.4009624,True,,5,,,,2025-02-05T15:55:00.000Z,202.2785753694335,5125884145.505811,-34.6481,-1.56557071,-6.47080416,-11.45211343,-8.51032329,-15.98291404,5.3691506,98519557815.6821,3.0588,120029772410.57,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
5,1839,BNB,BNB,bnb,2347,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480368.28,142480368.28,False,,6,,,,2025-02-05T15:56:00.000Z,571.0058043271438,1722764402.4467607,-28.6591,-0.83040043,-2.15587844,-14.10221952,-21.16527667,-24.36617625,-4.43223601,81357117290.54906,2.5259,81357117290.55,,2025-02-05T15:56:00.000Z,,,,,,2025-02-05 16:58:21.311936
6,3408,USDC,USDC,usd-coin,25474,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,55256466447.76633,55256466447.76633,False,,7,,,,2025-02-05T15:55:00.000Z,0.9999170834580797,11176489817.91607,-25.825,-0.0092274,0.00293307,-0.01327931,-0.00342767,-0.01312359,-0.00496762,55251884772.64974,1.7154,55251884772.65,,2025-02-05T15:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-05 16:58:21.311936
7,74,Dogecoin,DOGE,dogecoin,1160,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147921116383.7052,147921116383.7052,True,,8,,,,2025-02-05T15:55:00.000Z,0.26321229743800534,2373997266.2959385,-55.09,-0.90822364,-2.50558324,-18.9026524,-32.4768375,-41.91950657,35.61741288,38934656882.949615,1.2083,38934656882.95,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
8,2010,Cardano,ADA,cardano,1457,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35193500774.44231,44995053982.605034,False,,9,,,,2025-02-05T15:55:00.000Z,0.763865567209454,1069287332.7344947,-43.7962,-1.04055295,0.12508957,-17.09467855,-30.26475354,-37.15830342,98.35144211,26883103431.15573,0.835,34373950524.43,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
9,1958,TRON,TRX,tron,1116,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86115133084.873,86115142375.27957,True,,10,,,,2025-02-05T15:56:00.000Z,0.2249816894626312,820331402.7062072,-35.0279,-0.03557478,0.31209824,-5.56048795,-15.82178002,-30.0584522,40.46202089,19374328129.734055,0.6013,19374330219.91,,2025-02-05T15:56:00.000Z,,,,,,2025-02-05 16:58:21.311936
10,1975,Chainlink,LINK,chainlink,1924,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-05T15:56:00.000Z,19.645033913771474,802137806.859261,-40.8477,-1.27525423,-4.84544036,-13.78320007,-19.21092522,-21.42794921,58.39377882,12535495559.92157,0.389,19645033913.77,,2025-02-05T15:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-05 16:58:21.311936
11,5805,Avalanche,AVAX,avalanche,857,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411772010.6550269,450108310.6550269,False,,12,,,,2025-02-05T15:55:00.000Z,26.57293177545311,484101265.65812874,-39.4793,-1.33001146,-1.852143,-18.50278453,-40.52739137,-49.42457277,-2.23171311,10941989546.177181,0.3397,19019541878.35,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
12,20947,Sui,SUI,sui,551,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,13,3089707194.508888,10907734964.777317,,2025-02-05T15:55:00.000Z,3.53034584771102,1722925757.5500958,-26.0258,-2.19869411,-4.83395877,-3.71678016,-33.10165211,-18.87411542,51.25124086,10907734964.777317,0.3385,35303458477.11,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
13,512,Stellar,XLM,stellar,669,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30576151653.469784,50001786894.45029,False,,14,,,,2025-02-05T15:55:00.000Z,0.3395747822191877,375122552.5832256,-40.1748,-0.6743222,-3.71351297,-13.44508584,-25.97729436,-31.80641903,241.95676443,10382890038.827858,0.3225,16979352658.75,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
14,4642,Hedera,HBAR,hedera,315,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523197.83105,50000000000.0,False,,15,,,,2025-02-05T15:55:00.000Z,0.2530945018590478,461691107.2667827,-42.4489,-1.1053459,-2.37202679,-16.34760307,-18.6290575,-25.62079054,418.82107353,9685299721.134605,0.3008,12654725092.95,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
